ID,Aname,AisMale,Aage,Aheight,Aweight,AtimePro,AtimeUFC,Awins,Alosses,AwinStk,AwinGra,AwinDec,AwinOtr,AlossStk,AlossGra,AlossDec,AlossOtr,Al3Wins,Al3Losses,Al3WinStk,Al3WinGra,Al3WinDec,Al3WinOtr,Al3LossStk,Al3LossGra,Al3LossDec,Al3LossOtr,AufcCount,AavgLength,Astreak,Bname,BisMale,Bage,Bheight,Bweight,BtimePro,BtimeUFC,Bwins,Blosses,BwinStk,BwinGra,BwinDec,BwinOtr,BlossStk,BlossGra,BlossDec,BlossOtr,Bl3Wins,Bl3Losses,Bl3WinStk,Bl3WinGra,Bl3WinDec,Bl3WinOtr,Bl3LossStk,Bl3LossGra,Bl3LossDec,Bl3LossOtr,BufcCount,BavgLength,Bstreak,Event,Result,ResultBy,ResultIn
Damian Stasiak vs. Pingyuan Liu | UFC Fight Night 134 - Shogun vs. Smith,Damian Stasiak,1,10379,65,135,2451,1198,10,5,1,7,2,0,1,0,4,0,1,2,0,1,0,0,1,0,1,0,5,572,-2,Pingyuan Liu,1,9290,66,135,2822,0,11,5,2,5,2,0,1,3,1,0,3,0,1,1,0,0,0,0,0,0,0,330,7,UFC Fight Night 134 - Shogun vs. Smith,0,0,0
Amir Sadollah vs. Phil Baroni | UFC 106 - Ortiz vs. Griffin 2,Amir Sadollah,1,10678,71,170,518,518,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105,-1,Phil Baroni,1,12272,69,170,3395,3193,13,11,9,2,2,0,3,2,6,0,2,1,1,0,1,0,0,0,1,0,8,451,-1,UFC 106 - Ortiz vs. Griffin 2,1,0,0
Eddie Sanchez vs. Mario Neto | UFC 63 - Hughes vs. Penn 2,Mario Neto,1,5121,72,229,3623,0,9,3,2,5,1,0,1,1,0,0,3,0,1,2,0,0,0,0,0,0,0,661,7,Eddie Sanchez,1,8931,75,214,749,0,7,0,5,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,281,7,UFC 63 - Hughes vs. Penn 2,0,1,1
Abdul-Kerim Edilov vs. Bojan Mihajlovic | UFC Fight Night 115 - Volkov vs. Struve,Bojan Mihajlovic,1,13670,71,205,5053,406,10,5,4,2,4,0,2,1,0,0,1,2,1,0,0,0,2,0,0,0,2,292,-2,Abdul-Kerim Edilov,1,9413,75,205,2733,0,16,4,8,7,1,0,0,3,1,0,3,0,1,2,0,0,0,0,0,0,0,162,10,UFC Fight Night 115 - Volkov vs. Struve,0,1,1
Enrique Barzola vs. Kevin Aguilar | UFC on ESPN 2 - Barboza vs. Gaethje,Enrique Barzola,1,10931,67,145,2299,1225,15,3,2,4,7,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,6,626,4,Kevin Aguilar,1,11161,67,145,3039,120,16,1,10,1,5,0,1,0,0,0,3,0,1,0,2,0,0,0,0,0,1,656,8,UFC on ESPN 2 - Barboza vs. Gaethje,0,0,0
Curtis Millender vs. Thiago Alves | UFC Fight Night 126 - Cerrone vs. Medeiros,Curtis Millender,1,11037,75,170,1816,0,14,3,5,0,9,0,0,2,1,0,3,0,2,0,1,0,0,0,0,0,0,704,6,Thiago Alves,1,12557,70,170,6077,4521,22,11,13,1,8,0,2,4,5,0,1,2,0,0,1,0,1,0,1,0,22,593,1,UFC Fight Night 126 - Cerrone vs. Medeiros,1,1,1
Tim Sylvia vs. Wesley Correira | UFC 39 - The Warriors Return,Wesley Correira,1,8721,75,253,797,0,7,3,5,0,0,1,0,2,1,0,3,0,2,0,0,0,0,0,0,0,0,454,7,Tim Sylvia,1,10433,80,265,616,0,13,0,9,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,356,13,UFC 39 - The Warriors Return,0,1,1
Dan Moret vs. Gilbert Burns | UFC on Fox 29 - Poirier vs. Gaethje,Gilbert Burns,1,11591,70,155,2268,1358,12,2,3,7,1,0,0,0,2,0,2,1,1,1,0,0,0,0,1,0,7,405,1,Dan Moret,1,11467,72,155,2247,0,13,3,1,8,4,0,1,0,2,0,2,1,0,2,0,0,1,0,0,0,0,506,2,UFC on Fox 29 - Poirier vs. Gaethje,1,1,1
Jonathan Goulet vs. Marcus Davis | UFC 113 - Machida vs. Shogun 2,Marcus Davis,1,13406,68,170,2451,1645,16,6,5,8,3,0,2,1,3,0,1,2,0,0,1,0,1,0,1,0,12,418,-2,Jonathan Goulet,1,11257,72,169,3065,1678,22,10,11,8,3,0,8,2,0,0,2,1,1,1,0,0,1,0,0,0,8,251,-1,UFC 113 - Machida vs. Shogun 2,1,1,1
John Lineker vs. Rob Font | UFC 198 - Werdum vs. Miocic,Rob Font,1,10551,68,135,1624,679,12,1,5,3,4,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,2,514,11,John Lineker,1,9468,63,135,2808,1470,26,7,10,4,9,0,0,3,4,0,3,0,1,1,1,0,0,0,0,0,9,550,3,UFC 198 - Werdum vs. Miocic,0,0,0
Cezar Ferreira vs. Jorge Masvidal | UFC - The Ultimate Fighter 21 Finale,Jorge Masvidal,1,11199,71,170,4432,813,28,9,10,2,16,0,1,2,6,0,2,1,0,0,2,0,0,0,1,0,7,690,-1,Cezar Ferreira,1,11104,73,185,2996,1114,8,4,3,2,3,0,3,0,0,0,1,2,0,0,1,0,2,0,0,0,6,383,-1,UFC - The Ultimate Fighter 21 Finale,1,1,1
Bobby Green vs. Pat Healy | UFC on Fox 9 - Johnson vs. Benavidez 2,Pat Healy,1,11105,70,155,4504,2676,29,17,6,14,8,0,4,6,7,0,1,1,0,0,1,0,0,0,1,0,3,508,-1,Bobby Green,1,9958,70,155,2156,315,21,5,5,9,4,0,1,2,2,0,3,0,1,1,1,0,0,0,0,0,2,494,6,UFC on Fox 9 - Johnson vs. Benavidez 2,0,0,0
Patrick Holohan vs. Vaughan Lee | UFC Fight Night 72 - Bisping vs. Leites,Patrick Holohan,1,9937,69,125,2912,364,11,1,1,8,2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,3,431,1,Vaughan Lee,1,11964,65,135,4529,1351,14,10,3,7,3,0,3,6,1,0,1,2,0,0,1,0,1,1,0,0,7,360,-1,UFC Fight Night 72 - Bisping vs. Leites,1,0,0
Carla Esparza vs. Maryna Moroz | UFC Fight Night 112 - Chiesa vs. Lee,Carla Esparza,0,10851,61,115,2683,926,11,4,3,4,4,0,1,1,2,0,1,2,0,0,1,0,1,0,1,0,4,622,-1,Maryna Moroz,0,9422,67,115,1310,806,8,1,1,5,2,0,0,0,1,0,2,1,0,0,2,0,0,0,1,0,4,427,2,UFC Fight Night 112 - Chiesa vs. Lee,1,0,0
Paulo Thiago vs. Siyar Bahadurzada | UFC on Fuel TV 2 - Gustafsson vs. Silva,Paulo Thiago,1,11402,71,170,2478,1148,14,3,2,8,4,0,0,0,3,0,1,2,0,0,1,0,0,0,2,0,7,562,1,Siyar Bahadurzada,1,10224,71,170,3690,0,20,4,8,4,2,0,0,2,2,0,3,0,3,0,0,0,0,0,0,0,0,261,6,UFC on Fuel TV 2 - Gustafsson vs. Silva,0,1,1
Hermes Franca vs. Joe Jordan | UFC 61 - Bitter Rivals,Joe Jordan,1,10207,66,170,1554,0,23,10,12,1,4,0,2,3,4,0,3,0,3,0,0,0,0,0,0,0,0,390,5,Hermes Franca,1,11638,66,170,1694,1170,14,5,5,8,1,0,1,0,4,0,3,0,1,2,0,0,0,0,0,0,4,336,4,UFC 61 - Bitter Rivals,0,2,1
Leon Edwards vs. Vicente Luque | UFC Fight Night 107 - Manuwa vs. Anderson,Vicente Luque,1,9243,71,170,2821,615,11,5,4,5,1,0,0,2,3,0,3,0,2,1,0,0,0,0,0,0,5,481,4,Leon Edwards,1,9337,72,170,2113,861,12,3,5,3,3,0,0,0,2,0,2,1,0,1,1,0,0,0,1,0,6,557,2,UFC Fight Night 107 - Manuwa vs. Anderson,0,0,0
Estevan Payan vs. Jeremy Stephens | UFC 160 - Velasquez vs. Bigfoot 2,Estevan Payan,1,11375,70,148,2051,0,14,3,5,3,6,0,2,0,1,0,3,0,2,0,1,0,0,0,0,0,0,550,7,Jeremy Stephens,1,9861,69,145,3055,2191,20,9,15,2,3,0,1,3,5,0,0,3,0,0,0,0,1,0,2,0,15,473,-3,UFC 160 - Velasquez vs. Bigfoot 2,0,0,0
Artem Lobov vs. Ryan Hall | UFC - The Ultimate Fighter 22 Finale,Artem Lobov,1,10714,69,146,1840,0,11,10,4,2,5,0,1,2,7,0,2,0,1,1,0,0,0,0,0,0,0,798,2,Ryan Hall,1,11249,70,145,3513,0,4,1,1,2,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,339,4,UFC - The Ultimate Fighter 22 Finale,0,0,0
Bradley Scott vs. Dylan Andrews | UFC Fight Night 65 - Miocic vs. Hunt,Dylan Andrews,1,12960,73,185,3229,757,17,6,11,3,2,0,3,3,0,0,1,2,1,0,0,0,2,0,0,0,4,350,-2,Bradley Scott,1,9453,73,170,2269,876,9,3,4,4,0,0,0,1,2,0,1,2,0,1,0,0,0,0,2,0,3,374,-1,UFC Fight Night 65 - Miocic vs. Hunt,0,2,1
Jason Godsey vs. Pete Williams | UFC 19 - Ultimate Young Guns,Pete Williams,1,8639,75,225,956,294,8,2,4,2,2,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,2,521,-1,Jason Godsey,1,12847,74,245,832,0,8,8,0,8,0,0,3,4,1,0,1,2,0,1,0,0,0,1,1,0,0,314,-1,UFC 19 - Ultimate Young Guns,1,2,1
Henrique     da Silva vs. Ion Cutelaba | UFC Fight Night 110 - Hunt vs. Lewis,Henrique     da Silva,1,10144,75,205,1273,371,12,2,8,1,0,0,0,1,1,0,1,2,0,1,0,0,0,1,1,0,4,324,-2,Ion Cutelaba,1,8579,73,205,1892,357,12,3,9,2,1,0,0,1,1,0,1,2,0,0,1,0,0,1,1,0,3,238,-1,UFC Fight Night 110 - Hunt vs. Lewis,0,1,1
Krzysztof Jotko vs. Tor Troeng | UFC Fight Night 53 - Nelson vs. Story,Krzysztof Jotko,1,9177,73,185,1569,301,14,1,5,1,8,0,0,1,0,0,2,1,0,0,2,0,0,1,0,0,2,570,-1,Tor Troeng,1,11575,74,184,3472,546,16,6,5,6,4,0,0,2,3,0,1,2,0,1,0,0,0,0,2,0,3,569,-2,UFC Fight Night 53 - Nelson vs. Story,1,0,0
Danielle Taylor vs. Weili Zhang | UFC 227 - Dillashaw vs. Garbrandt 2,Danielle Taylor,0,10510,60,115,1612,728,9,3,3,1,5,0,1,0,2,0,2,1,0,0,2,0,0,0,1,0,4,859,-1,Weili Zhang,0,10583,64,115,1729,0,16,1,9,6,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,336,16,UFC 227 - Dillashaw vs. Garbrandt 2,0,0,0
Raphael Assuncao vs. T.J. Dillashaw | UFC Fight Night 29 - Maia vs. Shields,Raphael Assuncao,1,11405,65,135,3547,935,20,4,3,10,7,0,1,1,2,0,3,0,1,1,1,0,0,0,0,0,5,520,4,T.J. Dillashaw,1,10106,66,135,1293,676,8,1,3,3,2,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,5,405,4,UFC Fight Night 29 - Maia vs. Shields,1,0,0
Mike Ricci vs. Myles Jury | UFC 165 - Jones vs. Gustafsson,Mike Ricci,1,10049,72,155,1932,280,8,3,4,1,3,0,1,0,2,0,2,1,0,0,2,0,0,0,1,0,2,652,1,Myles Jury,1,9091,71,145,2045,477,12,0,8,3,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,179,12,UFC 165 - Jones vs. Gustafsson,0,0,0
Andre Soukhamthath vs. Montel Jackson | UFC 236 - Holloway vs. Poirier,Andre Soukhamthath,1,11129,69,135,2772,770,13,6,8,3,2,0,0,0,6,0,2,1,1,0,1,0,0,0,1,0,5,641,1,Montel Jackson,1,9850,70,135,658,252,7,1,5,1,1,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,2,420,1,UFC 236 - Holloway vs. Poirier,0,0,0
Charlie Brenneman vs. Leandro Silva | UFC Fight Night 56 - Shogun vs. St. Preux,Charlie Brenneman,1,12325,70,155,2660,1683,19,7,5,5,9,0,4,2,1,0,1,2,0,1,0,0,1,1,0,0,10,537,-2,Leandro Silva,1,10589,69,155,2373,518,16,3,1,9,6,0,0,0,3,0,2,1,1,1,0,0,0,0,1,0,2,660,-1,UFC Fight Night 56 - Shogun vs. St. Preux,0,2,1
Kamaru Usman vs. Sergio Moraes | UFC Fight Night 116 - Rockhold vs. Branch,Sergio Moraes,1,12839,72,170,3983,1911,12,2,1,7,4,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,8,619,6,Kamaru Usman,1,11086,72,170,1751,797,10,1,5,1,4,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,5,580,9,UFC Fight Night 116 - Rockhold vs. Branch,0,1,1
Felice Herrig vs. Justine Kish | UFC Fight Night 112 - Chiesa vs. Lee,Felice Herrig,0,11968,64,115,3046,926,12,6,1,4,7,0,0,0,6,0,2,1,0,1,1,0,0,0,1,0,4,730,2,Justine Kish,0,10665,65,125,2396,540,6,0,0,2,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,773,6,UFC Fight Night 112 - Chiesa vs. Lee,1,0,0
Jason DeLucia vs. Royce Gracie | UFC 2 - No Way Out,Jason DeLucia,1,8996,71,190,119,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,Royce Gracie,1,9951,72,176,119,119,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99,3,UFC 2 - No Way Out,0,2,1
Alexander Yakovlev vs. Demian Maia | UFC - The Ultimate Fighter Brazil 3 Finale,Demian Maia,1,13355,72,170,4635,2415,18,6,3,9,6,0,1,0,5,0,1,2,0,0,1,0,0,0,2,0,18,556,-2,Alexander Yakovlev,1,10909,73,170,3752,0,21,4,6,8,5,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,436,3,UFC - The Ultimate Fighter Brazil 3 Finale,1,0,0
Saparbek Safarov vs. Tyson Pedro | UFC 221 - Romero vs. Rockhold,Tyson Pedro,1,9643,75,205,1597,441,6,1,2,4,0,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,3,271,-1,Saparbek Safarov,1,11442,73,205,2639,428,8,1,6,2,0,0,1,0,0,0,2,1,1,1,0,0,1,0,0,0,1,188,-1,UFC 221 - Romero vs. Rockhold,1,2,1
Brad Pickett vs. Thomas Almeida | UFC 189 - Mendes vs. McGregor,Thomas Almeida,1,8746,67,135,1320,245,18,0,14,3,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,272,18,Brad Pickett,1,13439,66,125,3878,1344,24,10,7,10,7,0,1,4,5,0,1,2,0,0,1,0,0,0,2,0,9,588,-2,UFC 189 - Mendes vs. McGregor,1,1,1
Ivan Salaverry vs. Nate Marquardt | UFC Fight Night 1 - Marquardt vs. Salaverry,Ivan Salaverry,1,12626,72,185,2176,1869,12,4,3,4,2,0,2,0,1,0,3,0,0,2,1,0,0,0,0,0,5,287,3,Nate Marquardt,1,9605,72,185,2303,0,21,6,6,11,4,0,0,2,4,0,2,0,0,1,1,0,0,0,0,0,0,570,2,UFC Fight Night 1 - Marquardt vs. Salaverry,0,0,0
Roger Gracie vs. Tim Kennedy | UFC 162 - Silva vs. Weidman,Roger Gracie,1,11606,76,186,2408,0,6,1,0,5,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,408,2,Tim Kennedy,1,12362,71,185,4327,0,15,4,7,6,2,0,1,0,3,0,2,1,0,1,1,0,0,0,1,0,0,503,1,UFC 162 - Silva vs. Weidman,0,0,0
Anthony Njokuani vs. Vinc Pichel | UFC 173 - Barao vs. Dillashaw,Anthony Njokuani,1,12502,72,155,4039,1162,16,7,9,0,7,0,1,3,3,0,2,1,1,0,1,0,0,0,1,0,6,552,1,Vinc Pichel,1,11505,70,155,1743,525,8,1,7,0,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,2,387,1,UFC 173 - Barao vs. Dillashaw,0,0,0
Jutaro Nakao vs. Tony DeSouza | UFC 33 - Victory in Vegas,Jutaro Nakao,1,11260,69,170,2078,0,10,7,1,9,0,0,1,1,5,0,2,0,0,2,0,0,0,0,0,0,0,719,2,Tony DeSouza,1,9926,72,169,398,147,4,0,0,3,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,2,255,4,UFC 33 - Victory in Vegas,1,1,1
Johny Hendricks vs. Ricardo Funch | UFC 107 - Penn vs. Sanchez,Johny Hendricks,1,9588,69,185,806,126,6,0,4,1,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,1,405,6,Ricardo Funch,1,10712,70,170,1176,0,7,0,4,1,2,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,322,7,UFC 107 - Penn vs. Sanchez,1,0,0
Igor Pokrajac vs. Vladimir Matyushenko | UFC 103 - Franklin vs. Belfort,Igor Pokrajac,1,11218,72,205,2414,0,21,5,4,6,1,0,1,1,1,0,3,0,2,0,0,0,0,0,0,0,0,120,8,Vladimir Matyushenko,1,14138,73,205,4397,3004,22,4,10,4,8,0,2,0,2,0,2,1,1,0,1,0,1,0,0,0,5,564,1,UFC 103 - Franklin vs. Belfort,0,0,0
Court McGee vs. Sean Strickland | UFC Fight Night 120 - Poirier vs. Pettis,Court McGee,1,12022,71,170,3879,2702,18,6,5,4,8,0,1,0,5,0,1,2,0,0,1,0,1,0,1,0,12,652,-1,Sean Strickland,1,9754,73,171,3521,1337,18,2,8,4,6,0,0,0,2,0,2,1,1,0,1,0,0,0,1,0,7,541,-1,UFC Fight Night 120 - Poirier vs. Pettis,0,0,0
Alex Morono vs. Keita Nakamura | UFC Fight Night 117 - St. Preux vs. Okami,Keita Nakamura,1,12176,71,170,5094,3936,32,8,7,16,8,0,1,1,6,0,1,2,0,1,0,0,0,0,2,0,7,485,-1,Alex Morono,1,9899,71,170,2486,629,13,3,4,5,3,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,3,456,7,UFC Fight Night 117 - St. Preux vs. Okami,1,0,0
David Michaud vs. Jingliang Li | UFC 173 - Barao vs. Dillashaw,Jingliang Li,1,9561,72,170,2436,0,8,2,1,5,2,0,0,0,2,0,2,1,0,1,1,0,0,0,1,0,0,588,2,David Michaud,1,9326,69,170,1855,0,7,0,3,3,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,298,7,UFC 173 - Barao vs. Dillashaw,1,0,0
Chris Leben vs. Luigi Fioravanti | UFC Fight Night 4 - Bonnar vs. Jardine,Luigi Fioravanti,1,9205,69,183,726,0,7,0,4,0,2,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,476,7,Chris Leben,1,9390,71,185,1244,1244,14,1,7,4,3,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,8,399,5,UFC Fight Night 4 - Bonnar vs. Jardine,0,0,0
Bartosz Fabinski vs. Hector Urbina | UFC Fight Night 78 - Magny vs. Gastelum,Bartosz Fabinski,1,10801,72,170,1464,224,12,2,8,0,4,0,0,1,1,0,3,0,1,0,2,0,0,0,0,0,1,390,5,Hector Urbina,1,10292,72,170,3367,371,17,8,7,5,2,0,5,2,1,0,2,1,1,1,0,0,1,0,0,0,1,224,2,UFC Fight Night 78 - Magny vs. Gastelum,1,0,0
Daniel Roberts vs. Forrest Petz | UFC 116 - Lesnar vs. Carwin,Forrest Petz,1,12703,69,185,3093,1416,21,7,10,3,7,0,0,4,3,0,3,0,1,0,2,0,0,0,0,0,5,531,4,Daniel Roberts,1,10924,70,170,1029,104,9,1,1,5,2,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,284,-1,UFC 116 - Lesnar vs. Carwin,0,0,0
Livinha Souza vs. Sarah Frota | UFC Fight Night 144 - Assuncao vs. Moraes 2,Sarah Frota,0,11617,66,115,1022,0,9,0,2,5,2,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,411,9,Livinha Souza,0,10190,64,115,2156,133,12,1,2,8,2,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,1,443,3,UFC Fight Night 144 - Assuncao vs. Moraes 2,0,0,0
Amanda Lemos vs. Leslie Smith | UFC Fight Night 113 - Nelson vs. Ponzinibbio,Leslie Smith,0,12752,69,135,3054,1187,9,7,4,0,5,0,2,0,5,0,2,1,0,0,2,0,1,0,0,0,6,792,1,Amanda Lemos,0,11013,64,135,1095,0,6,0,5,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,430,6,UFC Fight Night 113 - Nelson vs. Ponzinibbio,1,1,1
Corey Anderson vs. Mauricio Rua | UFC 198 - Werdum vs. Miocic,Mauricio Rua,1,12589,73,205,4936,3157,23,10,19,1,3,0,4,3,3,0,1,2,0,0,1,0,2,0,0,0,15,512,1,Corey Anderson,1,9731,75,205,1142,678,8,1,3,0,5,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,6,709,3,UFC 198 - Werdum vs. Miocic,1,0,0
Curtis Stout vs. Phil Baroni | UFC 30 - Battle on the Boardwalk,Phil Baroni,1,9079,69,170,202,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,Curtis Stout,1,9970,73,185,160,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,UFC 30 - Battle on the Boardwalk,1,0,0
Francimar Barroso vs. Nikita Krylov | UFC Fight Night 87 - Overeem vs. Arlovski,Nikita Krylov,1,8828,75,205,1381,981,18,4,6,12,0,0,1,3,0,0,3,0,1,2,0,0,0,0,0,0,6,128,3,Francimar Barroso,1,13218,73,205,4010,1009,18,4,8,6,4,0,3,0,1,0,2,1,0,0,2,0,0,0,1,0,4,348,2,UFC Fight Night 87 - Overeem vs. Arlovski,1,2,1
Joaquim Silva vs. Reza Madadi | UFC Fight Night 109 - Gustafsson vs. Teixeira ,Joaquim Silva,1,10339,68,155,2417,631,9,0,5,3,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,226,9,Reza Madadi,1,14222,71,155,3900,1870,14,5,2,8,3,0,0,0,5,0,1,2,1,0,0,0,0,0,2,0,6,537,-1,UFC Fight Night 109 - Gustafsson vs. Teixeira ,1,0,0
B.J. Penn vs. Din Thomas | UFC 32 - Showdown in the Meadowlands,Din Thomas,1,9040,69,143,975,0,12,1,3,9,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,298,7,B.J. Penn,1,8234,69,145,56,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,1,UFC 32 - Showdown in the Meadowlands,0,1,1
Chris Camozzi vs. Vitor Miranda | UFC Fight Night 88 - Almeida vs. Garbrandt,Vitor Miranda,1,13595,73,185,4567,729,12,4,9,2,1,0,0,1,2,0,3,0,3,0,0,0,0,0,0,0,4,400,3,Chris Camozzi,1,10783,75,185,3606,2171,23,10,8,6,9,0,0,5,5,0,2,1,1,0,1,0,0,1,0,0,15,576,2,UFC Fight Night 88 - Almeida vs. Garbrandt,0,0,0
Justin Salas vs. Tim Means | UFC on FX 3 - Johnson vs. McCall,Justin Salas,1,11045,68,155,2218,114,10,3,3,3,4,0,1,2,0,0,3,0,0,0,3,0,0,0,0,0,1,434,6,Tim Means,1,10336,74,170,3009,114,17,3,11,3,2,0,1,2,0,0,3,0,2,0,1,0,0,0,0,0,1,297,9,UFC on FX 3 - Johnson vs. McCall,0,1,1
Alexander Volkanovski vs. Jeremy Kennedy | UFC 221 - Romero vs. Rockhold,Jeremy Kennedy,1,9278,71,145,1708,532,11,0,3,2,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,692,11,Alexander Volkanovski,1,10726,66,145,2093,441,16,1,9,3,4,0,1,0,0,0,3,0,1,0,2,0,0,0,0,0,3,534,13,UFC 221 - Romero vs. Rockhold,0,1,1
Alistair Overeem vs. Francis Ngannou | UFC 218 - Holloway vs. Aldo 2,Francis Ngannou,1,11411,76,259,1463,714,10,1,6,3,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,5,277,9,Alistair Overeem,1,13713,76,234,6614,2164,43,15,21,17,5,0,11,1,3,0,2,1,1,0,1,0,1,0,0,0,12,321,2,UFC 218 - Holloway vs. Aldo 2,1,1,1
Mike de la Torre vs. Tiago dos Santos e Silva | UFC Fight Night 61 - Bigfoot vs. Mir,Mike de la Torre,1,10380,72,155,3109,312,12,4,6,5,1,0,0,3,1,0,1,1,0,1,0,0,0,0,1,0,2,322,-1,Tiago dos Santos e Silva,1,10178,70,155,2095,211,19,4,7,6,6,0,0,3,1,0,3,0,1,1,1,0,0,0,0,0,1,676,10,UFC Fight Night 61 - Bigfoot vs. Mir,1,1,1
Jeremy Jackson vs. Pete Spratt | UFC - The Ultimate Fighter 4 Finale,Jeremy Jackson,1,8819,70,170,1889,1142,8,4,5,2,1,0,2,2,0,0,2,1,0,2,0,0,0,1,0,0,1,225,2,Pete Spratt,1,13090,69,170,2794,1603,14,10,7,2,1,0,2,6,1,0,2,1,1,0,1,0,0,1,0,0,4,237,1,UFC - The Ultimate Fighter 4 Finale,0,1,1
Andre Winner vs. Roli Delgado | UFC 105 - Couture vs. Vera,Roli Delgado,1,10219,75,145,2642,336,8,4,2,5,1,0,1,0,3,0,2,1,0,2,0,0,0,0,1,0,2,460,-1,Andre Winner,1,10232,71,155,1798,147,10,3,2,3,5,0,0,1,2,0,0,2,0,0,0,0,0,0,2,0,1,721,-2,UFC 105 - Couture vs. Vera,0,1,1
Kenny Florian vs. Takanori Gomi | UFC Fight Night 21 - Florian vs. Gomi,Kenny Florian,1,12362,70,145,2622,1817,12,4,3,8,1,0,1,1,2,0,2,1,0,2,0,0,0,1,0,0,13,513,1,Takanori Gomi,1,11513,68,155,4142,0,31,5,11,6,14,0,0,3,2,0,2,1,1,0,1,0,0,1,0,0,0,585,2,UFC Fight Night 21 - Florian vs. Gomi,1,2,1
Nate Diaz vs. Rory Markham | UFC 111 - St. Pierre vs. Hardy,Nate Diaz,1,9111,72,155,1983,1008,11,5,3,7,1,0,0,1,4,0,1,2,0,1,0,0,0,0,2,0,9,523,-1,Rory Markham,1,10229,72,177,2358,616,16,5,11,5,0,0,5,0,0,0,2,1,1,1,0,0,1,0,0,0,2,235,-1,UFC 111 - St. Pierre vs. Hardy,1,1,1
Jake Ellenberger vs. Jorge Masvidal | UFC - The Ultimate Fighter 24 Finale,Jake Ellenberger,1,11573,69,170,4256,2635,31,11,21,4,6,0,3,2,6,0,1,2,1,0,0,0,1,0,1,0,17,458,1,Jorge Masvidal,1,11709,71,170,4942,1323,30,11,11,2,17,0,1,2,8,0,1,2,0,0,1,0,0,0,2,0,11,709,1,UFC - The Ultimate Fighter 24 Finale,0,1,1
Chase Sherman vs. Walt Harris | UFC Fight Night 103 - Rodriguez vs. Penn,Walt Harris,1,12273,77,252,2133,1142,8,5,8,0,0,0,2,0,3,0,1,2,1,0,0,0,1,0,1,0,5,325,-1,Chase Sherman,1,9932,76,247,1093,162,9,2,7,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,0,1,147,-1,UFC Fight Night 103 - Rodriguez vs. Penn,1,1,1
Khalil Rountree vs. Paul Craig | UFC Fight Night 113 - Nelson vs. Ponzinibbio,Paul Craig,1,10824,76,205,1422,211,9,1,1,8,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,0,2,210,-1,Khalil Rountree,1,10022,73,205,1136,373,5,2,3,0,2,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,3,448,1,UFC Fight Night 113 - Nelson vs. Ponzinibbio,0,1,1
